id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,montant_brut,chiffre_affaires,taux_marge,marge_brute,profit_net,mois,indicateur_retour,nombre_commandes_par_client,valeur_vie_client
CMD101028,2025-09-26,C0120,Abidjan,Mode,Produit_Mode_48,45.85,1,0.28,9.17,Carte,Influenceur,10.03,Livrée,45.85,33.012,0.45,14.855400000000001,-4.344599999999998,2025-09,0,29,9276.8449
CMD101029,2025-12-30,C0249,Abidjan,Mode,Produit_Mode_21,41.19,1,0.13,7.09,Paiement à la livraison,Email,1.39,Livrée,41.19,35.8353,0.45,16.125885,7.645885000000001,2025-12,0,19,5390.3069000000005
CMD101030,2025-11-20,C0227,Douala,Maison,Produit_Maison_39,50.0,3,0.08,8.09,Carte,Instagram Ads,8.0,Livrée,150.0,138.0,0.3,41.4,25.310000000000002,2025-11,0,18,3352.3787
CMD101031,2025-07-28,C1221,Kinshasa,Électronique,Produit_Électronique_21,492.73,2,0.02,3.8,Paiement à la livraison,Google Ads,3.24,Livrée,985.46,965.7508,0.15,144.86262,137.82261999999997,2025-07,0,4,1236.9787
CMD101032,2025-11-04,C0125,Douala,Maison,Produit_Maison_38,140.83,1,0.16,3.58,Mobile Money,Instagram Ads,6.32,Annulée,140.83,0.0,0.3,0.0,-6.32,2025-11,0,19,2227.1097
CMD101033,2025-12-10,C1550,Kinshasa,Beauté,Produit_Beauté_29,21.74,2,0.1,6.07,Mobile Money,Instagram Ads,6.42,Livrée,43.48,39.132,0.5,19.566,7.075999999999999,2025-12,0,5,480.1006
CMD101034,2025-11-14,C0315,Brazzaville,Mode,Produit_Mode_14,25.17,1,0.24,7.65,Mobile Money,Google Ads,6.42,Livrée,25.17,19.1292,0.45,8.60814,-5.46186,2025-11,0,22,6874.4879
CMD101035,2025-12-22,C0613,Kinshasa,Beauté,Produit_Beauté_28,42.93,1,0.0,3.32,Virement,Google Ads,7.43,Livrée,42.93,42.93,0.5,21.465,10.715,2025-12,0,4,744.1509
CMD101036,2025-12-31,C0705,Abidjan,Beauté,Produit_Beauté_40,27.27,3,0.1,2.92,Carte,Influenceur,11.9,Livrée,81.81,73.629,0.5,36.8145,21.994500000000002,2025-12,0,2,453.6306
CMD101037,2025-11-08,C0065,Cotonou,Mode,Produit_Mode_24,36.19,1,0.15,3.07,Carte,Influenceur,16.79,Livrée,36.19,30.761499999999998,0.45,13.842675,-6.017325,2025-11,0,14,3386.762
CMD101038,2025-11-18,C0001,Libreville,Électronique,Produit_Électronique_8,464.04,3,0.05,6.46,Virement,Instagram Ads,6.92,Livrée,1392.1200000000001,1322.5140000000001,0.15,198.3771,184.99710000000002,2025-11,0,26,7197.438
CMD101039,2025-09-11,C0481,Kinshasa,Électronique,Produit_Électronique_41,579.15,2,0.01,9.06,Paiement à la livraison,Email,0.7,Livrée,1158.3,1146.7169999999999,0.15,172.00754999999998,162.24755,2025-09,0,3,1364.261
CMD101040,2025-09-20,C0831,Cotonou,Beauté,Produit_Beauté_43,50.0,2,0.07,9.92,Mobile Money,Google Ads,3.22,Livrée,100.0,93.0,0.5,46.5,33.36,2025-09,0,4,665.3423
CMD101041,2025-08-14,C0096,Kinshasa,Mode,Produit_Mode_27,25.6,2,0.2,4.58,Virement,Google Ads,6.82,Livrée,51.2,40.96000000000001,0.45,18.432000000000006,7.032000000000005,2025-08,0,23,4581.6223
CMD101042,2025-08-09,C0343,Kinshasa,Mode,Produit_Mode_5,55.28,2,0.26,4.38,Carte,Instagram Ads,11.3,Livrée,110.56,81.8144,0.45,36.816480000000006,21.136480000000002,2025-08,0,15,3601.5803
CMD101043,2025-12-13,C0369,Kinshasa,Maison,Produit_Maison_9,114.93,2,0.15,6.24,Paiement à la livraison,Instagram Ads,8.05,Livrée,229.86,195.381,0.3,58.6143,44.324299999999994,2025-12,0,24,7385.9844
CMD101044,2025-07-22,C0212,Abidjan,Beauté,Produit_Beauté_40,25.38,2,0.2,4.64,Paiement à la livraison,Instagram Ads,10.89,Livrée,50.76,40.608000000000004,0.5,20.304000000000002,4.774000000000001,2025-07,0,20,5856.5986
CMD101045,2025-08-16,C0217,Kinshasa,Beauté,Produit_Beauté_25,30.56,1,0.05,4.37,Paiement à la livraison,Google Ads,7.45,Livrée,30.56,29.031999999999996,0.5,14.515999999999998,2.695999999999997,2025-08,0,17,2204.0146
CMD101046,2025-09-29,C0217,Kinshasa,Mode,Produit_Mode_47,28.08,3,0.15,2.2,Paiement à la livraison,Influenceur,13.95,Livrée,84.24,71.604,0.45,32.2218,16.071800000000003,2025-09,0,17,2204.0146
CMD101047,2025-08-30,C0551,Brazzaville,Mode,Produit_Mode_3,2.34,2,0.19,4.23,Virement,Email,1.34,Livrée,4.68,3.7908,0.45,1.70586,-3.864140000000001,2025-08,0,1,3.7908
CMD101048,2025-07-10,C0360,Dakar,Maison,Produit_Maison_45,151.91,2,0.01,3.46,Paiement à la livraison,Influenceur,15.25,Livrée,303.82,300.7818,0.3,90.23454,71.52454,2025-07,0,15,4369.1225
CMD101049,2025-07-21,C0374,Dakar,Mode,Produit_Mode_30,20.4,2,0.08,9.11,Virement,Email,0.89,Livrée,40.8,37.536,0.45,16.8912,6.891200000000002,2025-07,0,11,1610.7912999999999
CMD101050,2025-11-10,C0312,Kinshasa,Beauté,Produit_Beauté_41,30.16,2,0.03,2.43,Paiement à la livraison,Influenceur,12.75,Livrée,60.32,58.5104,0.5,29.2552,14.075199999999999,2025-11,0,23,3204.7672000000002
CMD101051,2025-12-17,C0159,Abidjan,Mode,Produit_Mode_40,41.61,1,0.27,9.07,Virement,Instagram Ads,11.76,Livrée,41.61,30.3753,0.45,13.668885,-7.161115000000001,2025-12,0,20,5705.1841
CMD101052,2025-07-14,C1095,Abidjan,Électronique,Produit_Électronique_30,362.92,2,0.04,8.4,Paiement à la livraison,Influenceur,16.86,Livrée,725.84,696.8064,0.15,104.52096,79.26096,2025-07,0,4,1141.4850000000001
CMD101053,2025-11-09,C1175,Abidjan,Maison,Produit_Maison_23,115.55,3,0.1,8.71,Paiement à la livraison,Instagram Ads,5.69,Livrée,346.65,311.985,0.3,93.5955,79.19550000000001,2025-11,0,3,432.6865
CMD101054,2025-09-14,C0018,Dakar,Mode,Produit_Mode_47,55.93,2,0.24,5.7,Virement,Email,1.18,Livrée,111.86,85.0136,0.45,38.25612,31.37612,2025-09,0,12,2887.8627
CMD101055,2025-11-22,C0322,Dakar,Mode,Produit_Mode_37,35.15,1,0.1,7.43,Mobile Money,Influenceur,17.0,Livrée,35.15,31.634999999999998,0.45,14.23575,-10.19425,2025-11,0,19,2907.663
CMD101056,2025-07-14,C0597,Douala,Mode,Produit_Mode_32,43.66,3,0.13,4.75,Virement,Instagram Ads,6.23,Livrée,130.98,113.95259999999999,0.45,51.27867,40.29867,2025-07,0,4,832.1452
CMD101057,2025-07-22,C0039,Kinshasa,Mode,Produit_Mode_17,44.11,3,0.12,3.21,Virement,Google Ads,4.43,Livrée,132.32999999999998,116.45039999999999,0.45,52.40268,44.762679999999996,2025-07,0,18,3230.4673
CMD101058,2025-08-03,C0563,Libreville,Mode,Produit_Mode_48,54.93,2,0.27,2.36,Carte,Instagram Ads,12.15,Livrée,109.86,80.1978,0.45,36.08901,21.579010000000004,2025-08,0,4,883.9168999999999
CMD101059,2025-07-29,C1863,Dakar,Beauté,Produit_Beauté_43,29.6,1,0.03,3.21,Mobile Money,Influenceur,8.25,Livrée,29.6,28.712,0.5,14.356,2.896000000000001,2025-07,0,3,192.7431
CMD101060,2025-10-23,C0089,Abidjan,Beauté,Produit_Beauté_32,22.07,3,0.25,9.23,Mobile Money,Instagram Ads,8.51,Livrée,66.21000000000001,49.657500000000006,0.5,24.828750000000003,7.088750000000003,2025-10,0,18,4294.8509
CMD101061,2025-08-16,C1765,Kinshasa,Électronique,Produit_Électronique_10,382.08,1,0.1,4.35,Carte,Instagram Ads,14.29,Retournée,382.08,343.872,0.15,51.5808,32.9408,2025-08,1,3,516.279
CMD101062,2025-11-30,C0315,Kinshasa,Maison,Produit_Maison_50,138.36,2,0.24,9.29,Paiement à la livraison,Instagram Ads,9.86,Livrée,276.72,210.30720000000002,0.3,63.09216000000001,43.94216000000001,2025-11,0,22,6874.4879
CMD101063,2025-10-07,C0225,Cotonou,Beauté,Produit_Beauté_14,35.5,1,0.26,8.58,Mobile Money,Instagram Ads,11.94,Livrée,35.5,26.27,0.5,13.135,-7.385,2025-10,0,11,1264.1689000000001
CMD101064,2025-11-25,C0706,Cotonou,Beauté,Produit_Beauté_49,29.2,1,0.1,9.12,Virement,Instagram Ads,8.59,Livrée,29.2,26.28,0.5,13.14,-4.5699999999999985,2025-11,0,2,119.28
CMD101065,2025-07-30,C0237,Brazzaville,Mode,Produit_Mode_31,5.05,2,0.25,3.73,Virement,Email,1.31,Livrée,10.1,7.574999999999999,0.45,3.40875,-1.63125,2025-07,0,14,5039.9883
CMD101066,2025-11-14,C0349,Abidjan,Électronique,Produit_Électronique_17,50.0,3,0.13,3.76,Paiement à la livraison,Instagram Ads,6.44,Livrée,150.0,130.5,0.15,19.575,9.375,2025-11,0,25,6015.909799999999
CMD101067,2025-08-07,C0222,Dakar,Mode,Produit_Mode_25,41.54,2,0.07,8.5,Paiement à la livraison,Instagram Ads,13.87,Retournée,83.08,77.2644,0.45,34.76898,12.39898,2025-08,1,13,3329.7759
CMD101068,2025-12-21,C0271,Lomé,Électronique,Produit_Électronique_7,385.6,2,0.19,5.71,Carte,Instagram Ads,12.72,Livrée,771.2,624.672,0.15,93.7008,75.27080000000001,2025-12,0,16,3983.1011
CMD101069,2025-11-14,C1958,Libreville,Maison,Produit_Maison_22,83.67,2,0.05,5.06,Virement,Email,1.34,Livrée,167.34,158.97299999999998,0.3,47.6919,41.29189999999999,2025-11,0,1,158.97299999999998
CMD101070,2025-09-08,C0050,Kinshasa,Mode,Produit_Mode_30,28.31,3,0.22,7.56,Paiement à la livraison,Instagram Ads,9.09,Livrée,84.92999999999999,66.24539999999999,0.45,29.810429999999997,13.160429999999998,2025-09,0,19,2867.7985999999996
CMD101071,2025-12-20,C1503,Abidjan,Mode,Produit_Mode_34,30.59,2,0.24,8.58,Mobile Money,Google Ads,7.87,Livrée,61.18,46.4968,0.45,20.923560000000002,4.473560000000002,2025-12,0,3,1662.2133999999999
CMD101072,2025-09-25,C0368,Abidjan,Mode,Produit_Mode_44,39.85,3,0.17,7.71,Carte,Instagram Ads,9.49,Livrée,119.55000000000001,99.2265,0.45,44.651925,27.451924999999996,2025-09,0,26,4569.6683
CMD101074,2025-10-23,C0371,Dakar,Maison,Produit_Maison_3,116.93,1,0.15,6.07,Mobile Money,Instagram Ads,10.08,Livrée,116.93,99.3905,0.3,29.817149999999998,13.667149999999998,2025-10,0,20,6198.5454
CMD101075,2025-07-07,C0116,Kinshasa,Beauté,Produit_Beauté_39,50.0,1,0.06,9.65,Mobile Money,Influenceur,18.29,Livrée,50.0,47.0,0.5,23.5,-4.4399999999999995,2025-07,0,10,2166.2952
CMD101076,2025-12-11,C0061,Lomé,Beauté,Produit_Beauté_25,22.03,3,0.19,8.96,Mobile Money,Instagram Ads,12.15,Livrée,66.09,53.532900000000005,0.5,26.766450000000003,5.656450000000001,2025-12,0,23,4493.7559
CMD101077,2025-12-16,C1326,Abidjan,Beauté,Produit_Beauté_8,16.29,1,0.0,3.8,Mobile Money,Google Ads,5.35,Livrée,16.29,16.29,0.5,8.145,-1.005,2025-12,0,2,57.9456
CMD101078,2025-12-26,C0150,Kinshasa,Mode,Produit_Mode_41,50.0,2,0.22,7.72,Carte,Instagram Ads,13.96,Livrée,100.0,78.0,0.45,35.1,13.420000000000002,2025-12,0,16,3910.7507
CMD101079,2025-10-25,C0566,Brazzaville,Beauté,Produit_Beauté_17,21.92,3,0.02,3.77,Virement,Influenceur,13.12,Livrée,65.76,64.4448,0.5,32.2224,15.332400000000002,2025-10,0,5,681.8586
CMD101081,2025-09-24,C0528,Douala,Beauté,Produit_Beauté_5,29.85,2,0.05,3.38,Paiement à la livraison,Influenceur,5.49,Livrée,59.7,56.715,0.5,28.3575,19.487500000000004,2025-09,0,4,983.0282000000001
CMD101082,2025-11-03,C0410,Douala,Électronique,Produit_Électronique_7,439.7,3,0.28,9.11,Paiement à la livraison,Instagram Ads,13.14,Livrée,1319.1,949.752,0.15,142.4628,120.2128,2025-11,0,2,994.069
CMD101083,2025-08-06,C0220,Lomé,Maison,Produit_Maison_29,149.99,3,0.04,8.62,Carte,Google Ads,4.37,Livrée,449.97,431.9712,0.3,129.59136,116.60136,2025-08,0,14,3439.1452
CMD101084,2025-12-31,C0017,Douala,Maison,Produit_Maison_50,127.11,3,0.06,4.66,Virement,Instagram Ads,11.29,Annulée,381.33,0.0,0.3,0.0,-11.29,2025-12,0,8,479.823
CMD101085,2025-10-23,C0254,Lomé,Mode,Produit_Mode_3,40.46,3,0.16,3.36,Carte,Google Ads,5.45,Livrée,121.38,101.9592,0.45,45.88164,37.071639999999995,2025-10,0,15,3649.3196
CMD101086,2025-12-18,C0077,Dakar,Électronique,Produit_Électronique_37,364.8,1,0.04,4.7,Paiement à la livraison,Email,0.58,Livrée,364.8,350.20799999999997,0.15,52.53119999999999,47.25119999999999,2025-12,0,19,6168.712799999999
CMD101087,2025-07-01,C0394,Kinshasa,Électronique,Produit_Électronique_26,50.0,3,0.01,7.61,Paiement à la livraison,Google Ads,6.41,Livrée,150.0,148.5,0.15,22.275,8.254999999999999,2025-07,0,17,3638.8383
CMD101088,2025-07-18,C0001,Lomé,Beauté,Produit_Beauté_8,3.87,2,0.09,2.92,Paiement à la livraison,Email,1.83,Livrée,7.74,7.0434,0.5,3.5217,-1.2283,2025-07,0,26,7197.438
CMD101089,2025-11-23,C0183,Douala,Électronique,Produit_Électronique_41,300.02,3,0.08,8.97,Carte,Google Ads,7.9,Livrée,900.06,828.0552,0.15,124.20828,107.33828,2025-11,0,16,3243.3665
CMD101090,2025-12-13,C0273,Kinshasa,Électronique,Produit_Électronique_6,209.54,3,0.08,6.14,Virement,Google Ads,4.9,Livrée,628.62,578.3304,0.15,86.74956,75.70956,2025-12,0,23,7650.8259
CMD101091,2025-10-26,C0593,Cotonou,Beauté,Produit_Beauté_36,50.0,2,0.08,4.67,Mobile Money,Instagram Ads,7.4,Livrée,100.0,92.0,0.5,46.0,33.93,2025-10,0,3,587.2556
CMD101092,2025-07-11,C1353,Douala,Électronique,Produit_Électronique_41,505.96,2,0.1,4.48,Carte,Google Ads,7.84,Livrée,1011.92,910.728,0.15,136.6092,124.2892,2025-07,0,3,1258.1853
CMD101093,2025-12-24,C0043,Douala,Électronique,Produit_Électronique_9,461.99,3,0.06,4.98,Mobile Money,Email,0.87,Livrée,1385.97,1302.8118,0.15,195.42176999999998,189.57177,2025-12,0,13,3864.3194
CMD101094,2025-07-10,C0368,Abidjan,Beauté,Produit_Beauté_32,21.99,1,0.07,5.43,Mobile Money,Google Ads,5.86,Livrée,21.99,20.450699999999998,0.5,10.225349999999999,-1.0646500000000012,2025-07,0,26,4569.6683
CMD101095,2025-10-08,C0276,Dakar,Maison,Produit_Maison_35,116.85,1,0.09,9.82,Paiement à la livraison,Google Ads,7.8,Livrée,116.85,106.3335,0.3,31.90005,14.28005,2025-10,0,16,3591.0651
CMD101096,2025-10-24,C0033,Cotonou,Électronique,Produit_Électronique_22,445.47,1,0.09,3.02,Carte,Email,1.58,Retournée,445.47,405.37770000000006,0.15,60.806655000000006,56.206655000000005,2025-10,1,18,6641.0533000000005
CMD101097,2025-07-11,C0108,Douala,Maison,Produit_Maison_44,113.34,3,0.1,6.99,Paiement à la livraison,Influenceur,7.37,Livrée,340.02,306.018,0.3,91.80539999999999,77.44539999999999,2025-07,0,16,5010.4933
CMD101098,2025-11-15,C0296,Cotonou,Électronique,Produit_Électronique_3,572.04,3,0.03,7.57,Carte,Google Ads,3.13,Livrée,1716.12,1664.6363999999999,0.15,249.69545999999997,238.99545999999998,2025-11,0,9,2612.211
CMD101099,2025-08-06,C0009,Brazzaville,Électronique,Produit_Électronique_16,176.84,1,0.02,3.67,Carte,Influenceur,16.04,Livrée,176.84,173.3032,0.15,25.99548,6.28548,2025-08,0,13,4683.38
CMD101100,2025-12-27,C0029,Dakar,Électronique,Produit_Électronique_20,572.41,2,0.01,4.22,Carte,Google Ads,7.04,Livrée,1144.82,1133.3718,0.15,170.00576999999998,158.74577,2025-12,0,12,4340.956099999999
CMD101101,2025-07-25,C0087,Dakar,Mode,Produit_Mode_7,50.0,2,0.18,6.6,Carte,Google Ads,4.13,Livrée,100.0,82.0,0.45,36.9,26.169999999999998,2025-07,0,15,5122.7532
CMD101102,2025-07-30,C0315,Kinshasa,Électronique,Produit_Électronique_28,374.67,1,0.03,5.32,Mobile Money,Email,1.8,Livrée,374.67,363.42990000000003,0.15,54.514485,47.394485,2025-07,0,22,6874.4879
CMD101103,2025-09-25,C1511,Brazzaville,Électronique,Produit_Électronique_8,369.43,3,0.07,6.69,Virement,Influenceur,4.52,Livrée,1108.29,1030.7096999999999,0.15,154.60645499999998,143.39645499999997,2025-09,0,4,1726.5472
CMD101104,2025-12-23,C0070,Abidjan,Beauté,Produit_Beauté_49,29.51,3,0.1,4.6,Mobile Money,Instagram Ads,7.53,Livrée,88.53,79.677,0.5,39.8385,27.7085,2025-12,0,17,2751.9487999999997
CMD101105,2025-07-12,C0171,Cotonou,Beauté,Produit_Beauté_10,20.63,1,0.27,9.84,Virement,Instagram Ads,12.43,Livrée,20.63,15.059899999999999,0.5,7.5299499999999995,-14.74005,2025-07,0,13,2877.3151
CMD101106,2025-10-15,C0189,Kinshasa,Beauté,Produit_Beauté_16,28.61,1,0.1,9.16,Paiement à la livraison,Email,1.66,Livrée,28.61,25.749,0.5,12.8745,2.054499999999999,2025-10,0,18,3040.0008
CMD101107,2025-11-26,C0051,Abidjan,Électronique,Produit_Électronique_50,472.76,3,0.08,4.67,Paiement à la livraison,Email,0.95,Livrée,1418.28,1304.8176,0.15,195.72264,190.10264000000004,2025-11,0,17,8824.399
CMD101108,2025-08-10,C0249,Kinshasa,Mode,Produit_Mode_12,65.88,2,0.12,8.1,Carte,Google Ads,3.57,Livrée,131.76,115.94879999999999,0.45,52.176959999999994,40.50695999999999,2025-08,0,19,5390.3069000000005
CMD101109,2025-07-23,C1215,Kinshasa,Mode,Produit_Mode_45,66.06,3,0.2,3.25,Paiement à la livraison,Instagram Ads,9.52,Livrée,198.18,158.544,0.45,71.3448,58.57480000000001,2025-07,0,3,264.1564
CMD101110,2025-10-30,C0422,Kinshasa,Maison,Produit_Maison_34,155.38,1,0.01,8.26,Virement,Influenceur,12.31,Livrée,155.38,153.8262,0.3,46.14786,25.57786,2025-10,0,2,546.0799
CMD101112,2025-11-05,C0180,Abidjan,Beauté,Produit_Beauté_23,32.01,2,0.08,8.48,Virement,Google Ads,4.96,Livrée,64.02,58.8984,0.5,29.4492,16.0092,2025-11,0,18,3130.815
CMD101113,2025-10-16,C0120,Cotonou,Mode,Produit_Mode_40,35.32,2,0.15,6.08,Carte,Email,1.57,Livrée,70.64,60.044,0.45,27.0198,19.369799999999998,2025-10,0,29,9276.8449
CMD101114,2025-10-01,C1105,Douala,Mode,Produit_Mode_18,14.62,2,0.26,3.4,Mobile Money,Influenceur,12.04,Livrée,29.24,21.6376,0.45,9.73692,-5.70308,2025-10,0,3,764.2231999999999
CMD101115,2025-07-14,C0076,Brazzaville,Beauté,Produit_Beauté_32,31.37,1,0.1,6.07,Paiement à la livraison,Instagram Ads,10.81,Livrée,31.37,28.233,0.5,14.1165,-2.7635000000000005,2025-07,0,18,4341.8351999999995
CMD101116,2025-08-15,C0022,Brazzaville,Maison,Produit_Maison_19,85.47,2,0.22,2.8,Virement,Instagram Ads,10.5,Livrée,170.94,133.3332,0.3,39.99996,26.699960000000004,2025-08,0,23,6931.168
CMD101117,2025-08-23,C0171,Abidjan,Mode,Produit_Mode_3,70.6,1,0.26,2.54,Paiement à la livraison,Instagram Ads,8.56,Livrée,70.6,52.24399999999999,0.45,23.5098,12.409799999999999,2025-08,0,13,2877.3151
CMD101118,2025-07-27,C1894,Dakar,Électronique,Produit_Électronique_2,468.55,2,0.01,2.91,Mobile Money,Influenceur,5.45,Livrée,937.1,927.729,0.15,139.15935,130.79935,2025-07,0,3,1002.0690000000001
CMD101119,2025-11-02,C0036,Kinshasa,Électronique,Produit_Électronique_38,676.03,1,0.24,7.55,Paiement à la livraison,Instagram Ads,11.51,Livrée,676.03,513.7828,0.15,77.06741999999998,58.00741999999999,2025-11,0,13,3846.4510999999998
CMD101120,2025-11-26,C0101,Douala,Mode,Produit_Mode_50,39.41,1,0.15,2.32,Mobile Money,Influenceur,9.94,Livrée,39.41,33.49849999999999,0.45,15.074324999999996,2.8143249999999966,2025-11,0,18,3839.1215
CMD101121,2025-07-29,C0050,Dakar,Mode,Produit_Mode_13,41.34,2,0.07,7.93,Paiement à la livraison,Influenceur,10.25,Livrée,82.68,76.8924,0.45,34.60158,16.42158,2025-07,0,19,2867.7985999999996
CMD101122,2025-10-05,C0150,Dakar,Mode,Produit_Mode_4,35.98,3,0.21,4.71,Paiement à la livraison,Google Ads,5.99,Livrée,107.94,85.2726,0.45,38.37267,27.672669999999997,2025-10,0,16,3910.7507
CMD101123,2025-10-20,C0312,Cotonou,Mode,Produit_Mode_24,3.47,2,0.3,6.79,Paiement à la livraison,Email,0.88,Livrée,6.94,4.858,0.45,2.1860999999999997,-5.4839,2025-10,0,23,3204.7672000000002
CMD101124,2025-08-04,C0099,Abidjan,Électronique,Produit_Électronique_13,414.87,3,0.17,7.36,Virement,Instagram Ads,14.89,Livrée,1244.6100000000001,1033.0263,0.15,154.953945,132.70394499999998,2025-08,0,14,2598.5957
CMD101125,2025-09-24,C0354,Lomé,Électronique,Produit_Électronique_9,473.8,3,0.13,2.07,Virement,Instagram Ads,11.84,Livrée,1421.4,1236.6180000000002,0.15,185.4927,171.58270000000002,2025-09,0,16,5637.0548
CMD101126,2025-07-29,C0939,Abidjan,Maison,Produit_Maison_15,67.18,2,0.07,2.73,Virement,Email,0.57,Livrée,134.36,124.9548,0.3,37.48644,34.186440000000005,2025-07,0,3,929.1773999999999
CMD101127,2025-09-14,C1616,Dakar,Électronique,Produit_Électronique_37,446.3,1,0.18,4.73,Mobile Money,Instagram Ads,12.93,Livrée,446.3,365.96600000000007,0.15,54.89490000000001,37.2349,2025-09,0,2,1041.72
CMD101128,2025-11-19,C0177,Douala,Beauté,Produit_Beauté_38,21.78,1,0.1,6.3,Mobile Money,Instagram Ads,11.56,Livrée,21.78,19.602,0.5,9.801,-8.059000000000001,2025-11,0,14,1939.8356999999999
CMD101129,2025-10-30,C0571,Lomé,Électronique,Produit_Électronique_48,443.76,2,0.17,6.87,Paiement à la livraison,Instagram Ads,12.75,Retournée,887.52,736.6415999999999,0.15,110.49623999999999,90.87623999999998,2025-10,1,3,1122.7544
CMD101130,2025-09-02,C0222,Cotonou,Électronique,Produit_Électronique_37,239.07,3,0.15,2.51,Mobile Money,Instagram Ads,8.7,Livrée,717.21,609.6285,0.15,91.444275,80.234275,2025-09,0,13,3329.7759
CMD101131,2025-07-02,C0022,Douala,Beauté,Produit_Beauté_47,17.9,3,0.19,8.05,Paiement à la livraison,Instagram Ads,10.01,Annulée,53.699999999999996,0.0,0.5,0.0,-10.01,2025-07,0,23,6931.168
CMD101133,2025-11-04,C0285,Douala,Mode,Produit_Mode_14,23.02,1,0.15,3.74,Paiement à la livraison,Email,2.0,Livrée,23.02,19.567,0.45,8.805150000000001,3.065150000000001,2025-11,0,14,3361.4864000000002
CMD101134,2025-08-03,C0122,Brazzaville,Maison,Produit_Maison_2,152.91,2,0.01,4.93,Carte,Influenceur,16.5,Livrée,305.82,302.7618,0.3,90.82853999999999,69.39854,2025-08,0,15,3425.8562
CMD101135,2025-10-31,C0331,Abidjan,Maison,Produit_Maison_30,133.41,1,0.03,8.87,Carte,Google Ads,5.78,Livrée,133.41,129.4077,0.3,38.82231,24.172310000000003,2025-10,0,16,2375.07
CMD101136,2025-10-27,C1790,Kinshasa,Beauté,Produit_Beauté_24,24.05,1,0.29,8.66,Mobile Money,Instagram Ads,9.83,Livrée,24.05,17.075499999999998,0.5,8.537749999999999,-9.952250000000001,2025-10,0,3,237.624
CMD101137,2025-12-08,C0324,Libreville,Beauté,Produit_Beauté_25,19.54,1,0.02,5.69,Carte,Google Ads,3.21,Retournée,19.54,19.1492,0.5,9.5746,0.6745999999999999,2025-12,1,19,4027.5067
CMD101138,2025-12-24,C0016,Douala,Maison,Produit_Maison_44,175.89,3,0.11,8.1,Mobile Money,Instagram Ads,9.69,Livrée,527.67,469.62629999999996,0.3,140.88788999999997,123.09788999999998,2025-12,0,18,5880.4164
CMD101139,2025-07-21,C0687,Lomé,Maison,Produit_Maison_33,132.96,2,0.06,3.7,Carte,Email,0.99,Livrée,265.92,249.9648,0.3,74.98944,70.29944,2025-07,0,1,249.9648
CMD101140,2025-12-20,C0026,Cotonou,Électronique,Produit_Électronique_30,460.23,1,0.14,3.76,Virement,Instagram Ads,7.72,Retournée,460.23,395.7978,0.15,59.36967,47.88967,2025-12,1,23,3084.2495
CMD101141,2025-12-06,C0187,Dakar,Électronique,Produit_Électronique_36,632.53,2,0.07,4.69,Carte,Instagram Ads,7.26,Livrée,1265.06,1176.5058,0.15,176.47587,164.52587,2025-12,0,14,5381.9273
CMD101142,2025-12-29,C0283,Kinshasa,Électronique,Produit_Électronique_35,586.73,3,0.0,7.32,Mobile Money,Google Ads,4.88,Livrée,1760.19,1760.19,0.15,264.0285,251.82850000000002,2025-12,0,18,4693.4809000000005
CMD101143,2025-07-30,C1510,Kinshasa,Maison,Produit_Maison_49,129.87,3,0.04,8.26,Mobile Money,Email,0.95,Livrée,389.61,374.0256,0.3,112.20768,102.99767999999999,2025-07,0,4,538.8462
CMD101144,2025-08-27,C0136,Cotonou,Électronique,Produit_Électronique_18,499.49,1,0.06,2.01,Paiement à la livraison,Google Ads,5.96,Livrée,499.49,469.5206,0.15,70.42809,62.45808999999999,2025-08,0,12,4025.1734
